股票代碼,公司簡稱,償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元)
8941,關中,132.44,92.92,"1,214.57",6.08,60.03,5.66,64.48,32.32,1.33,8.52,19.93,68.42,6.57,6.34
8942,森鉅,144.54,105.17,22.06,8.81,41.43,2.23,163.67,1.14,0.35,10.09,16.39,107.82,28.25,8.77
9949,琉園,429.99,164.07,-43.26,5.82,62.71,0.35,"1,042.85",1.52,0.38,-6.46,-7.81,-7.09,-17.08,-0.69
9950,萬國通,143.38,84.89,17.23,7.11,51.33,3.57,102.24,1.07,0.66,24.54,121.02,61.65,35.00,6.08
9951,皇田,191.68,132.52,"6,199.61",4.86,75.10,3.65,100.00,3.91,0.91,7.66,12.39,71.23,8.30,5.77
9960,邁達康,175.62,141.59,15.62,9.21,39.63,3.49,104.58,75.72,0.63,7.10,13.73,31.81,10.49,2.52
9962,有益,375.10,83.95,39.01,67.36,5.41,3.76,97.07,11.37,2.36,14.51,9.65,15.79,3.25,1.26
2358,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
2443,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
4943,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
6117,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
6431,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
6781,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
8466,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
4303,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
4950,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
